fighter_id,canonical_name,first_name,last_name,nickname,dob,height_cm,weight_lbs,reach_in,stance,ufc_url_slug
2533,Kimbert Alintozon,Kimbert,Alintozon,The Hunter,1999-01-21,,135.0,,,a075a34d7527fadf
2534,Kimo Leopoldo,Kimo,Leopoldo,,1968-01-05,190.5,235.0,,Orthodox,08ae5cd9aef7ddd3
2535,Kin Moy,Kin,Moy,Kong,,165.1,135.0,,,ae922e7d9e852d7a
2536,King Green,King,Green,,1986-09-09,177.8,155.0,71.0,Orthodox,887961364be5ceb3
2537,Kiran Singh,Kiran,Singh,Stubborn,2000-07-25,154.9,115.0,65.0,Orthodox,f985ca2370a37078
2538,Kiril Sidelnikov,Kiril,Sidelnikov,,1988-08-17,180.3,230.0,,,cf772fb504842dc3
2539,Kiru Sahota,Kiru,Sahota,,1995-05-28,177.8,125.0,73.0,Orthodox,296a120cb880477b
2540,Kit Cope,Kit,Cope,Havoc,1977-03-17,182.9,170.0,,Orthodox,ce47f49e5c386a9c
2541,Kitt Campbell,Kitt,Campbell,The Killer,1994-06-26,185.4,170.0,73.0,Orthodox,903ef36a6adc09a3
2542,Kiyoshi Tamura,Kiyoshi,Tamura,,1969-12-17,180.3,185.0,,Southpaw,30e8b4505f5ccf92
2543,Klaudia Sygula,Klaudia,Sygula,,1998-12-30,172.7,135.0,69.0,Orthodox,9f5e3c20ce40b344
2544,Klayton Mai,Klayton,Mai,,1986-11-30,175.3,125.0,,,7a9c1bb08a743d7f
2545,Kleydson Rodrigues,Kleydson,Rodrigues,KR,1995-10-22,165.1,135.0,67.0,Orthodox,102a8fdf8cbf7467
2546,Klidson Abreu,Klidson,Abreu,White Bear,1992-12-24,182.9,205.0,74.0,Orthodox,7279654c7674cd24
2547,Kody Steele,Kody,Steele,,1995-04-21,175.3,155.0,71.0,Orthodox,aebaa8cec15b083d
2548,Koichiro Matsumoto,Koichiro,Matsumoto,,1986-03-07,170.2,145.0,,,2fb6f197d1fbc779
2549,Koji Kitao,Koji,Kitao,,1963-10-12,200.7,350.0,,Southpaw,2a6f8136da1e52c0
2550,Koji Oishi,Koji,Oishi,,1977-05-31,172.7,170.0,,Orthodox,01daf32100ed7517
2551,Kolton Englund,Kolton,Englund,White Assassin,1993-07-09,177.8,155.0,69.0,Orthodox,4122da4f791b2f4f
2552,Konstantin Erokhin,Konstantin,Erokhin,,1983-01-31,180.3,230.0,,Orthodox,22061ff217907c78
2553,Korey Kuppe,Korey,Kuppe,,1989-01-23,195.6,170.0,77.0,Switch,780a2897055e3ee3
2554,Kotetsu Boku,Kotetsu,Boku,,1977-05-27,175.3,154.0,,Orthodox,d227958e8a0c1466
2555,Koya Kanda,Koya,Kanda,Bushido,1995-12-20,175.3,145.0,75.0,Southpaw,b42d3a1469dab722
2556,Koyomi Matsushima,Koyomi,Matsushima,,1992-10-08,170.2,145.0,66.0,Orthodox,5ad226da6c74a48e
2557,Kris McCray,Kris,McCray,Savage,1981-09-24,182.9,170.0,76.0,Orthodox,baed16f18348908e
2558,Kris Moutinho,Kris,Moutinho,,1992-08-09,170.2,135.0,68.0,Southpaw,9c27f3217891f3f0
2559,Krishaun Gilmore,Krishaun,Gilmore,,,,,,,10ccdcd14c3dfcf1
2560,Kristian Rothaermel,Kristian,Rothaermel,,1972-01-31,182.9,205.0,,Open Stance,af49a6c491ca22a3
2561,Kristof Midoux,Kristof,Midoux,The Hurricane,1974-07-30,185.4,220.0,,Orthodox,5b5b9c6f6f270369
2562,Kron Gracie,Kron,Gracie,,1988-07-11,175.3,145.0,70.0,Southpaw,242d36d241b43c12
2563,Krzysztof Jotko,Krzysztof,Jotko,,1989-08-19,185.4,185.0,77.0,Southpaw,4e06913c91da5200
2564,Krzysztof Soszynski,Krzysztof,Soszynski,The Polish Experiment,1977-08-02,185.4,205.0,77.0,Open Stance,59583ff832fe9d68
2565,Kultar Gill,Kultar,Gill,Black Mamba,1979-03-24,182.9,154.0,,Orthodox,42c96a9c4802e2e1
2566,Kuniyoshi Hironaka,Kuniyoshi,Hironaka,,1976-06-17,177.8,168.0,70.0,Orthodox,9d4522df6fc49a47
2567,Kurt Holobaugh,Kurt,Holobaugh,The Hurt,1986-09-08,180.3,155.0,70.0,Orthodox,a7151778b3381036
2568,Kurt Osiander,Kurt,Osiander,,,,185.0,,,f84dfc5a8d178403
2569,Kurt Pellegrino,Kurt,Pellegrino,Batman,1979-05-07,172.7,155.0,70.0,Orthodox,aa1952ec0b3dd8e1
2570,Kurtis Campbell,Kurtis,Campbell,The Pink Panther,2002-07-29,175.3,145.0,72.0,Switch,9d51798e61f2e0c7
2571,Kuya Ito,Kuya,Ito,Psycho Zombie,1996-10-07,165.1,135.0,66.0,Orthodox,f647247f0d9f3b50
2572,Kwan Ho Kwak,Kwan,Ho Kwak,,1989-06-18,165.1,135.0,,Switch,c13042265355a290
2573,Kwon Wonil,Kwon,Wonil,Pretty Boy,1995-06-24,,135.0,,,751aa58b7fb03c74
2574,KyeungPyo Kim,KyeungPyo,Kim,Redhorse,1992-01-29,175.3,155.0,71.0,Orthodox,5a9f7b5ffebdd6e7
2575,Kyle Bochniak,Kyle,Bochniak,Killer B,1987-02-05,170.2,145.0,70.0,Orthodox,c5af5750e8bae4f0
2576,Kyle Bolt,Kyle,Bolt,,,188.0,185.0,,,9d455d5cfe6a0e35
2577,Kyle Bradley,Kyle,Bradley,,1982-08-19,175.3,155.0,71.0,Orthodox,a6959da32f0e6b5d
2578,Kyle Daukaus,Kyle,Daukaus,,1993-02-27,188.0,185.0,76.0,Southpaw,d6c0cdd7e467c440
2579,Kyle Dietz,Kyle,Dietz,,1986-04-29,172.7,135.0,,Orthodox,31da66df48c0c1a0
2580,Kyle Driscoll,Kyle,Driscoll,KD,1994-09-23,180.3,145.0,74.0,Orthodox,e5e148d4363deff8
2581,Kyle Jensen,Kyle,Jensen,,1979-07-20,175.3,170.0,,Orthodox,aec273fcb765330d
2582,Kyle Kingsbury,Kyle,Kingsbury,Kingsbu,1982-03-22,193.0,205.0,79.0,Orthodox,b959e8c7fd8390d2
2583,Kyle Kurtz,Kyle,Kurtz,,,,170.0,,,b490def93478ae29
2584,Kyle Levinton,Kyle,Levinton,,,,,,,81ddc98fceb30086
2585,Kyle Nelson,Kyle,Nelson,The Monster,1991-04-20,180.3,155.0,71.0,Switch,31f8081c7600da93
2586,Kyle Noblitt,Kyle,Noblitt,,1989-12-26,188.0,243.0,,,4acf03bdec2025d7
2587,Kyle Noke,Kyle,Noke,,1980-03-18,185.4,170.0,76.0,Southpaw,7339d340aa2889cb
2588,Kyle Prepolec,Kyle,Prepolec,Killshot,1989-08-30,177.8,155.0,70.0,Southpaw,873626e5547b5235
2589,Kyle Reyes,Kyle,Reyes,Boom,,172.7,145.0,,,7333d6e0f6428acb
2590,Kyle Stewart,Kyle,Stewart,Gunz Up,1989-01-31,182.9,170.0,76.0,Orthodox,bb61823f76361297
2591,Kyle Sturgeon,Kyle,Sturgeon,,,190.5,225.0,,Switch,d30415ec5e8783cd
2592,Kyle Watson,Kyle,Watson,,1979-08-09,182.9,155.0,,Southpaw,d7b2c0b53883ee80
2593,Kyler Phillips,Kyler,Phillips,The Matrix,1995-06-12,172.7,135.0,72.0,Orthodox,60425d07ef4b91a7
2594,Kyoji Horiguchi,Kyoji,Horiguchi,Karate Kid,1990-10-12,165.1,125.0,66.0,Orthodox,98aa60cf58071fd6
2595,Kyosuke Sasaki,Kyosuke,Sasaki,,,170.2,183.0,,Southpaw,23bd78c3f89bdb54
2596,Kyron Bowen,Kyron,Bowen,Bullseye,1993-12-22,190.5,185.0,73.0,Orthodox,5488b3c67600333a
2597,KyuSung Kim,KyuSung,Kim,,1992-11-05,180.3,125.0,69.0,Orthodox,e7ecfab8fd86d3e1
2598,Kyung Ho Kang,Kyung Ho,Kang,Mr. Perfect,1987-09-09,175.3,135.0,73.0,Orthodox,a7897d200692ab64
2599,LC Davis,LC,Davis,,1980-10-28,172.7,135.0,69.0,Southpaw,6dab8ce5e4bffe77
2600,Lacey Schuckman,Lacey,Schuckman,,,160.0,125.0,,,e44c679c30403cba
2601,Lance Benoist,Lance,Benoist,,1988-08-26,180.3,170.0,72.0,Southpaw,5431dccc09118234
2602,Lance Gibson,Lance,Gibson,Fearless,1970-11-20,175.3,185.0,,Orthodox,63eedfcc73071d41
2603,Lance Gibson Jr.,Lance,Gibson Jr.,Fearless,1995-02-02,,155.0,,,07bc580bdf3eb9c8
2604,Lance Lawrence,Lance,Lawrence,,1993-06-26,185.4,145.0,74.0,Orthodox,ce039df1994b18f0
2605,Lando Vannata,Lando,Vannata,Groovy,1992-03-14,175.3,155.0,71.0,Orthodox,f9b200db02b488d9
2606,Landon Quinones,Landon,Quinones,The Lone Wolf,1995-11-21,175.3,155.0,70.0,Southpaw,267f4a6568abe245
2607,Landon Showalter,Landon,Showalter,The Show,1976-06-14,182.9,185.0,,,35cc17760b06f36d
2608,Lara Procopio,Lara,Procopio,,1995-11-14,162.6,125.0,67.0,Orthodox,e99821959a840bb8
2609,Larissa Pacheco,Larissa,Pacheco,,1994-09-07,170.2,135.0,,Orthodox,16b89be2f5c16fba
2610,Larry Cureton,Larry,Cureton,,,188.0,240.0,,Orthodox,46f11d15c0134fe3
2611,Larry Parker,Larry,Parker,,,180.3,205.0,,Orthodox,c0231720fe516994
2612,Laureano Staropoli,Laureano,Staropoli,Pepi,1993-02-27,185.4,185.0,71.0,Orthodox,a12a8314adc1c1c9
2613,Lauren Mueller,Lauren,Mueller,Princess Tiger,1991-11-15,165.1,125.0,67.0,Orthodox,f923e012414c883e
2614,Lauren Murphy,Lauren,Murphy,Lucky,1983-07-27,165.1,125.0,67.0,Orthodox,729d4bd5a6cd0a97
2615,Lavar Johnson,Lavar,Johnson,Big,1977-06-11,193.0,240.0,82.0,Orthodox,e6c5908910cc26e4
2616,Laverne Clark,Laverne,Clark,,1973-12-02,180.3,170.0,,Orthodox,1c2f2571b18791b6
2617,Lawrence Lui,Lawrence,Lui,Lok Yin,1996-08-04,170.2,135.0,72.0,Orthodox,a1ad35b98a9136e5
2618,Lazar Stojadinovic,Lazar,Stojadinovic,The Bronx Bomber,1989-03-22,170.2,145.0,68.0,Southpaw,4d25497994da569c
2619,Leah Letson,Leah,Letson,Nidas,1992-08-21,170.2,145.0,71.0,Southpaw,8cb78f3a6c2a08f7
2620,Leandro Issa,Leandro,Issa,Brodinho,1983-09-19,170.2,135.0,69.0,Orthodox,d1e1fdcea7c8a90a
2621,Leandro Silva,Leandro,Silva,Buscape,1985-11-11,175.3,155.0,72.0,Orthodox,159da492e000afbf
2622,Lee Brousseau,Lee,Brousseau,Manimal,1974-10-04,185.4,205.0,,,0974d8d4053a7237
2623,Lee Gibson,Lee,Gibson,Lethal,,170.2,155.0,,,69db199087a1a792
2624,Lee Higgins,Lee,Higgins,,1980-07-14,,155.0,,,88432fe79d5091d9
2625,Lee Kwan Bum,Lee Kwan,Bum,,,188.0,286.0,,Orthodox,c0342805a1948cbb
2626,Lee Murray,Lee,Murray,Lightning,1977-09-12,190.5,185.0,,Orthodox,32016899d0a222a3
2627,Leigh Remedios,Leigh,Remedios,Bulldog,1976-01-13,170.2,155.0,,Orthodox,918db42c3637916f
2628,Leiticia Pestova,Leiticia,Pestova,,1984-01-15,167.6,135.0,,Orthodox,f3743d8ef5dde970
2629,Lemont Davis,Lemont,Davis,,,172.7,170.0,,Orthodox,a993ef2dd36cea5f
2630,Len Bentley,Len,Bentley,,1982-11-30,175.3,155.0,,,592d23aed850e652
2631,Leo Kuntz,Leo,Kuntz,The Lion,1983-10-03,177.8,155.0,,Orthodox,6905d45bd71b50a9
2632,Leo Sylvest,Leo,Sylvest,Lethal,1973-09-03,180.3,205.0,,Orthodox,58a36b4ccf5dc30e
2633,Leon Aliu,Leon,Aliu,The Albanian Lion,1989-07-14,182.9,185.0,74.0,Orthodox,6db394bf6c3b017c
2634,Leon Edwards,Leon,Edwards,Rocky,1991-08-25,188.0,170.0,74.0,Southpaw,f1fac969a1d70b08
2635,Leon Shahbazyan,Leon,Shahbazyan,,1995-11-18,193.0,170.0,74.0,Orthodox,9eed2bcc9e0b92af
2636,Leonard Garcia,Leonard,Garcia,Bad Boy,1979-07-14,177.8,145.0,68.0,Orthodox,917e53fa0adea0d3
2637,Leonardo Damiani,Leonardo,Damiani,Puppy,1990-08-30,177.8,170.0,69.0,Orthodox,acd870570949d8a2
2638,Leonardo Guimaraes,Leonardo,Guimaraes,Leleco,1982-04-15,182.9,185.0,,Orthodox,cc98d857b148e33a
2639,Leonardo Mafra,Leonardo,Mafra,Macarrao,1989-04-25,177.8,155.0,70.0,Orthodox,8bbc0cfc01bc1ba1
2640,Leonardo Morales,Leonardo,Morales,Chimy,1992-12-22,172.7,135.0,,Southpaw,45230be0641f3f53
2641,Leonardo Santos,Leonardo,Santos,,1980-02-05,182.9,155.0,75.0,Orthodox,9c65736747ca92ec
2642,Leonardo Silva de Oliveira,Leonardo,Silva de Oliveira,Cabecao,1992-04-23,188.0,185.0,,Orthodox,28e088bbcaaa6366
2643,Lerone Murphy,Lerone,Murphy,The Miracle,1991-07-22,175.3,145.0,73.0,Orthodox,396fe87b84ac2e1c
2644,Lerryan Douglas,Lerryan,Douglas,Gunslinger,1995-04-27,175.3,145.0,72.0,Orthodox,640a0f838f057a81
2645,Leslie Hernandez,Leslie,Hernandez,Dora The Destroyer,1997-12-29,160.0,115.0,64.0,Orthodox,fc8610cc15674ae2
2646,Leslie Smith,Leslie,Smith,The Peacemaker,1982-08-17,175.3,135.0,66.0,Orthodox,76984112f697631f
2647,Levan Makashvili,Levan,Makashvili,The Hornet,1989-01-07,172.7,145.0,68.0,Orthodox,938ad489fb7a1f31
2648,Levi Alford,Levi,Alford,,,,,,,41b34b7f11f6d085
2649,Levi Avera,Levi,Avera,,1982-05-17,185.4,170.0,,,ba5c6eeb8ef45f5c
2650,Levi Rodrigues Jr.,Levi,Rodrigues Jr.,Baby Monster,1996-10-15,,205.0,,,9ac4e43ed56429ed
2651,Lewis Gonzalez,Lewis,Gonzalez,Lethal,1987-09-19,177.8,170.0,,Orthodox,2ff2e6e5abea3e53
2652,Li Jingliang,Li,Jingliang,The Leech,1988-03-20,182.9,170.0,71.0,Orthodox,e64b96c07d7ce999
2653,Li Yunfeng,Li,Yunfeng,,1999-03-08,172.7,135.0,68.0,Orthodox,4c7afd56ef1947ac
2654,Liam Anderson,Liam,Anderson,,1995-01-13,190.5,185.0,75.0,Orthodox,b03a0c78ca45facf
2655,Liam McGeary,Liam,McGeary,,1982-10-04,198.1,205.0,,,e4e0993befecdaf8
2656,Liana Jojua,Liana,Jojua,She Wolf,1995-03-22,162.6,125.0,62.0,Orthodox,eebc23626e38f5dc
2657,Liang Na,Liang,Na,The Dragon Girl,1996-07-27,165.1,125.0,67.0,Orthodox,ec0dcceace7d25a3
2658,Liliya Shakirova,Liliya,Shakirova,,1991-10-24,162.6,125.0,65.0,Orthodox,f300763147320d12
2659,Lina Kvokov,Lina,Kvokov,,,175.3,135.0,,Orthodox,843dd76c50cae0f6
2660,Lina Lansberg,Lina,Lansberg,Elbow Queen,1982-03-13,170.2,135.0,65.0,Orthodox,2eeaefbfc7f9fcff
2661,Linton Vassell,Linton,Vassell,The Swarm,1983-06-03,193.0,205.0,,,a148dfe3485be79d
2662,Lionel Lanham,Lionel,Lanham,,1980-08-31,,205.0,,,b8980dd7e8fc5976
2663,Lisa Ellis,Lisa,Ellis,,1982-11-15,162.6,115.0,,,77350fd0e6d1dba8
2664,Lisa Kyriacou,Lisa,Kyriacou,The Savage,1993-11-17,165.1,125.0,64.0,Orthodox,edbc609a3b0d2aba
2665,Lissette Neri,Lissette,Neri,,1987-08-05,157.5,145.0,,,f4db63258ecf0613
2666,Liudvik Sholinian,Liudvik,Sholinian,Palmeyros,1990-01-20,177.8,135.0,71.0,Orthodox,1a54231796e24a3f
2667,Livinha Souza,Livinha,Souza,The Brazilian Gangsta,1991-03-11,160.0,115.0,63.0,Orthodox,dab8cfbb6b1db10a
2668,Liz Carmouche,Liz,Carmouche,Girlrilla,1984-02-19,167.6,125.0,66.0,Orthodox,51a0c09cbe9b8472
2669,Lloyd Van Dams,Lloyd,Van Dams,,1972-03-05,185.4,240.0,,Southpaw,02177caefe7c07d4
2670,Lodune Sincaid,Lodune,Sincaid,,1973-05-07,175.3,185.0,,Orthodox,265589bdd93e7ce5
2671,Logan Clark,Logan,Clark,,1985-02-16,188.0,185.0,,Orthodox,6776260cb0aef647
2672,Logan Nail,Logan,Nail,,1989-06-20,,185.0,,,47e0b5833e6bc91a
2673,Logan Urban,Logan,Urban,Hulk,1994-04-22,182.9,170.0,72.0,Orthodox,5e23f30e9c6ed74e
2674,Logan Woods,Logan,Woods,One Hit,1994-05-30,,185.0,,,133a9d2e6efd8a50
2675,Loik Radzhabov,Loik,Radzhabov,The Tajik Tank,1990-09-17,180.3,155.0,69.0,Orthodox,8c169fbe1ac33637
2676,Lolohea Mahe,Lolohea,Mahe,,,,,,,fb0b6593cec84356
2677,Loma Lookboonmee,Loma,Lookboonmee,,1996-01-18,154.9,115.0,61.0,Orthodox,4e30e4250cb08b61
2678,Lone'er Kavanagh,Lone'er,Kavanagh,,1999-06-09,167.6,125.0,67.0,Orthodox,bb2c3c3a466224af
2679,Loopy Godinez,Loopy,Godinez,,1993-09-06,157.5,115.0,61.0,Orthodox,8e5d953bdb9ae5e7
2680,Lorenz Larkin,Lorenz,Larkin,The Monsoon,1986-09-03,180.3,170.0,72.0,Orthodox,9450848a71d53776
2681,Lorenzo Hood,Lorenzo,Hood,Dream Killer,1989-03-02,190.5,265.0,80.0,Southpaw,7f9abc4db2d05764
2682,Losene Keita,Losene,Keita,Black Panther,1997-12-30,172.7,145.0,72.0,Orthodox,5b43d68174b6e2ab
2683,Louie Sutherland,Louie,Sutherland,Vanilla Gorilla,1994-02-08,190.5,264.0,76.0,Orthodox,cdb7b38b1b357f26
2684,Louis Cosce,Louis,Cosce,,1995-08-27,175.3,170.0,71.0,Orthodox,afe8d5b39ff7fca2
2685,Louis Gaudinot,Louis,Gaudinot,Goodnight,1984-08-28,160.0,125.0,63.0,Orthodox,b72a60a0cadff408
2686,Louis Jauregui,Louis,Jauregui,,,170.2,170.0,,,0e8744ded08ee5fb
2687,Louis Jourdain,Louis,Jourdain,The Mad Prince,1997-03-13,175.3,135.0,69.0,Orthodox,91cd52cb92dfdd52
2688,Louis Lee Scott,Louis Lee,Scott,Lightning,2000-02-26,172.7,135.0,70.0,Orthodox,4327506eb9ee342f
2689,Louis Smolka,Louis,Smolka,Da Last Samurai,1991-07-16,175.3,135.0,68.0,Orthodox,d2bc285ead803db0
2690,Louis Taylor,Louis,Taylor,Handgunz,1979-05-12,180.3,185.0,,Orthodox,49bddfee9ed54cf3
2691,Lowell Anderson,Lowell,Anderson,,,167.6,160.0,,Orthodox,1ffc38f67785797b
2692,Lu Kai,Lu,Kai,The Last Gladiator,1994-03-01,175.3,145.0,69.0,Orthodox,a2d23e684b3db732
2693,Lu Zhengyong,Lu,Zhengyong,,,,125.0,,,dc1bfd47c3b21ad3
2694,Luan Chagas,Luan,Chagas,Tarzan,1993-06-17,182.9,170.0,75.0,Orthodox,9ccf8371fd80d45d
2695,Luan Lacerda,Luan,Lacerda,,1993-01-07,170.2,135.0,71.0,Orthodox,6fc506e1099afe20
2696,Luana Carolina,Luana,Carolina,Dread,1993-06-11,167.6,135.0,69.0,Orthodox,528b071cf3da7c56
2697,Luana Pinheiro,Luana,Pinheiro,,1992-11-18,157.5,115.0,62.0,Orthodox,a3a542074109b347
2698,Luana Santos,Luana,Santos,,2000-04-16,167.6,135.0,67.0,Orthodox,5078e1dacf9d25f4
2699,Luc Bondole,Luc,Bondole,,,188.0,205.0,,,8691881b31c16b88
2700,Lucas Alexander,Lucas,Alexander,The Lion,1995-07-28,180.3,145.0,73.0,Orthodox,11583163f45c7b31
2701,Lucas Almeida,Lucas,Almeida,,1991-01-31,180.3,145.0,71.0,Orthodox,710f0f8c5d5c9d41
2702,Lucas Brennan,Lucas,Brennan,Skywalker,2000-06-03,,155.0,,Southpaw,33a8708747b7f943
2703,Lucas Caldas,Lucas,Caldas,,1996-05-22,,155.0,,Orthodox,8661578c8bb80f51
2704,Lucas Camacho,Lucas,Camacho,,1992-12-15,193.0,265.0,80.0,Orthodox,71d25689f70e4036
2705,Lucas Fernando,Lucas,Fernando,,1997-01-10,190.5,185.0,80.0,,3df223aeaacecf3f
2706,Lucas Gamaza,Lucas,Gamaza,,,,170.0,,,289a3b69b85da7cd
2707,Lucas Lopes,Lucas,Lopes,,1979-10-05,188.0,185.0,,,1f70dd67ad507990
2708,Lucas Martins,Lucas,Martins,Mineiro,1988-11-11,182.9,145.0,72.0,Southpaw,7413b80dbb0f8f9f
2709,Lucas Rocha,Lucas,Rocha,Fenomeno,2000-08-12,160.0,125.0,64.0,Orthodox,e0d3d9b564f95635
2710,Lucas Stark,Lucas,Stark,,,,155.0,,,93e4754d0984c82f
2711,Lucasz Sudolski,Lucasz,Sudolski,,1993-06-15,193.0,205.0,75.0,Orthodox,b160e4f251283d70
2712,Luciano Azevedo,Luciano,Azevedo,,1981-06-25,190.5,161.0,,Orthodox,9bcfb40dbcd50568
2713,Luciano Pereira,Luciano,Pereira,El Torito,2001-01-09,,125.0,,Orthodox,d7ee49bf3c779fa6
2714,Lucie Pudilova,Lucie,Pudilova,,1994-06-13,172.7,125.0,67.0,Orthodox,3cf66c62d9069f43
2715,Lucio Linhares,Lucio,Linhares,,1973-12-08,188.0,185.0,,Orthodox,a780d16cf7eed44d
2716,Lucrezia Ria,Lucrezia,Ria,,1992-06-24,167.6,125.0,,Orthodox,042cc07ad5a53a33
2717,Ludovit Klein,Ludovit,Klein,Mr. Highlight,1995-02-22,170.2,155.0,72.0,Southpaw,5b86d491d63890c5
2718,Luigi Fioravanti,Luigi,Fioravanti,,1981-01-22,172.7,170.0,70.0,Orthodox,9583662df31d943f
2719,Luigi Vendramini,Luigi,Vendramini,The Italian Stallion,1996-01-16,172.7,155.0,73.0,Orthodox,2f1a257d6777096d
2720,Luis Felipe Dias,Luis Felipe,Dias,,1995-01-17,,185.0,,,33a86e839ad202d8
2721,Luis Gomez,Luis,Gomez,Tiger Junior,1995-01-28,170.2,145.0,68.0,Orthodox,513e84bfe65ff509
2722,Luis Gurule,Luis,Gurule,Grim,1993-11-16,165.1,125.0,64.0,Orthodox,29162be25ebef5f0
2723,Luis Henrique,Luis,Henrique,KLB,1993-08-21,188.0,243.0,74.0,Orthodox,e5bda12faabfc850
2724,Luis Mendoza,Luis,Mendoza,,,,155.0,,,28200bc87367614f
2725,Luis Pajuelo,Luis,Pajuelo,Corazon de Leon,1994-12-18,177.8,145.0,69.0,Orthodox,e530df53922f413e
2726,Luis Pena,Luis,Pena,Violent Bob Ross,1993-07-05,190.5,155.0,75.0,Southpaw,2844b047183a1adb
2727,Luis Ramos,Luis,Ramos,Beicao,1981-01-18,172.7,170.0,,Orthodox,7bc475b0fc2020ab
2728,Luis Saldana,Luis,Saldana,,1991-01-27,180.3,145.0,73.0,Orthodox,12e0fdc606f7e274
2729,Luis Santos,Luis,Santos,,,185.4,170.0,,Southpaw,7701377be464d2ef
2730,Luiz Azeredo,Luiz,Azeredo,,1976-06-10,175.3,154.0,,Orthodox,063649e21bc9d6d5
2731,Luiz Cane,Luiz,Cane,Banha,1981-04-24,188.0,185.0,77.0,Southpaw,24b033b3daf1c9df
2732,Luiz Dutra,Luiz,Dutra,Besouro,1982-05-06,180.3,170.0,,Orthodox,2153a7f8396a46cc
2733,Luiz Firmino,Luiz,Firmino,Buscape,1982-03-18,167.6,154.0,,Orthodox,16d09e800ad7ec79
2734,Lukasz Brzeski,Lukasz,Brzeski,The Bull,1992-05-17,190.5,236.0,78.0,Orthodox,0c25d0a5e8cdbf19
2735,Lukasz Les,Lukasz,Les,,1981-11-05,,170.0,,,5a8e30ed38a5bc6f
2736,Lukasz Sajewski,Lukasz,Sajewski,Wookie,1990-11-27,172.7,155.0,71.0,Orthodox,fb41432b622992a9
2737,Luke Barnatt,Luke,Barnatt,The Bigslow,1988-04-13,198.1,185.0,77.0,Orthodox,172c2135e70f87b7
2738,Luke Caudillo,Luke,Caudillo,Lil' Hulk,1980-11-30,170.2,155.0,,Orthodox,68d76fd9ecf7431d
2739,Luke Cummo,Luke,Cummo,,1980-04-27,182.9,170.0,74.0,Orthodox,93ce4ac89e3d7652
2740,Luke Fernandez,Luke,Fernandez,,1995-06-29,,205.0,,Orthodox,d62e280d0f7b6d6f
2741,Luke Flores,Luke,Flores,,1988-03-17,182.9,155.0,73.0,Southpaw,b5f44dcb863f595b
2742,Luke Hartwig,Luke,Hartwig,,,,,,,34f3869747bf8fa9
2743,Luke Jumeau,Luke,Jumeau,The Jedi,1988-02-12,180.3,170.0,72.0,Orthodox,4c288a2b250bb576
2744,Luke Riley,Luke,Riley,,1999-06-30,,145.0,,,b1de86d835638319
2745,Luke Rockhold,Luke,Rockhold,,1984-10-17,190.5,185.0,77.0,Southpaw,00e11b5c8b7bfeeb
2746,Luke Sanders,Luke,Sanders,Cool Hand,1985-12-12,167.6,135.0,67.0,Southpaw,96428b9e9bd048ea
2747,Luke Stewart,Luke,Stewart,,,180.3,170.0,,Orthodox,27b1a406ac171b19
2748,Luke Zachrich,Luke,Zachrich,,1981-12-19,188.0,185.0,74.0,Orthodox,2284092f8b63273b
2749,Lumumba Sayers,Lumumba,Sayers,,1978-06-30,182.9,185.0,,,402ea3b5ee233852
2750,Lv Zhenhong,Lv,Zhenhong,,1993-06-25,172.7,145.0,67.0,Switch,5a4913108a3b9190
2751,Lyle Beerbohm,Lyle,Beerbohm,Fancy Pants,1979-02-05,177.8,155.0,,Southpaw,babc6b5745335f18
2752,Lyman Good,Lyman,Good,Cyborg,1985-05-26,182.9,170.0,74.0,Orthodox,4e0692ad070976e4
2753,Lyoto Machida,Lyoto,Machida,The Dragon,1978-05-30,185.4,185.0,74.0,Southpaw,f7a7f7118d4b01b6
2754,Mabelly Lima,Mabelly,Lima,,1994-01-25,157.5,135.0,,Orthodox,6135fd9665fbb74e
2755,Mac Danzig,Mac,Danzig,,1980-01-02,172.7,155.0,70.0,Orthodox,86f582852a5b240a
2756,Machi Fukuda,Machi,Fukuda,,2003-06-03,,115.0,,,42189c98d434a413
2757,Maciej Jewtuszko,Maciej,Jewtuszko,Irokez,1981-01-31,182.9,155.0,,Southpaw,6b5b9be990774f0e
2758,Mack Brewer,Mack,Brewer,,,,205.0,,,106a925d947a0de9
2759,Mackens Semerzier,Mackens,Semerzier,Da Menace,1980-11-03,175.3,145.0,72.0,Orthodox,51b1e2fd9872005b
2760,Mackenzie Dern,Mackenzie,Dern,,1993-03-24,162.6,115.0,63.0,Orthodox,7447e9f28508106a
2761,Macksom Lee,Macksom,Lee,,1999-01-06,185.4,135.0,75.0,Orthodox,9fd299c8356cbf0f
2762,Macy Chiasson,Macy,Chiasson,,1991-07-27,180.3,135.0,72.0,Orthodox,9cdd2da1a9104a0b
2763,Mads Burnell,Mads,Burnell,,1994-03-06,172.7,145.0,69.0,Orthodox,69f01b25dfabaf6b
2764,Magno Almeida,Magno,Almeida,,1985-06-06,182.9,155.0,,,d615d6a10a4704cd
2765,Magno Dias,Magno,Dias,The Violence,1995-11-30,165.1,135.0,67.0,,270e84d8174721d2
2766,Magnus Cedenblad,Magnus,Cedenblad,Jycken,1982-04-10,195.6,185.0,79.0,Orthodox,0e21976afc92e4d1
2767,Magomed Ankalaev,Magomed,Ankalaev,,1992-06-02,190.5,205.0,75.0,Orthodox,d802174b0c0c1f4e
